date,ticker,name,reports,period,epsWallStreet,epsEstimize,epsActual,revWallStreet,revEstimize,revActual
2/25/2016,KWR,Quaker Chemical Corporation,AMC,FQ4 ‘15,1.06,1.08,1.16,192.88,192.82,183.28
2/25/2016,CLVS,"Clovis Oncology, Inc.",AMC,FQ4 ‘15,-2.25,-2.39,-2.23,4.8,2.65,0
2/25/2016,NTRI,"Nutrisystem, Inc.",AMC,FQ4 ‘15,0.19,0.2,0.19,88.75,89.33,90.25
2/25/2016,ZEUS,"Olympic Steel, Inc.",BMO,FQ4 ‘15,-0.21,,-0.42,236,,237.51
2/25/2016,PRIM,Primoris Services Corporation,BMO,FQ4 ‘15,0.32,0.31,0.24,540.33,532.97,497.15
2/25/2016,HK,Halcon Resources Corp.,AMC,FQ4 ‘15,0.19,0.19,0.41,252.95,219.64,116.12
2/25/2016,IRDM,Iridium Communications Inc.,BMO,FQ4 ‘15,0.17,0.2,0.14,105.61,106.08,106.42
2/25/2016,PF,Pinnacle Foods Inc.,BMO,FQ4 ‘15,0.69,0.69,0.7,730.28,727.82,722.48
2/25/2016,RARE,Ultragenyx Pharmaceutical Inc.,AMC,FQ4 ‘15,-1.11,,-1.42,,,0
2/25/2016,ANSS,"Ansys, Inc.",BMO,FQ4 ‘15,0.86,0.88,0.91,256.72,258.09,252.01
2/25/2016,SWN,Southwestern Energy Co.,AMC,FQ4 ‘15,-0.04,-0.02,-0.02,782.33,764.71,687
2/25/2016,CHS,Chico's FAS Inc.,BMO,FQ4 ‘15,0,0,0.05,630.33,626.46,627.4
2/25/2016,COWN,Cowen Inc.,AMC,FQ4 ‘15,,,0.56,,,160.72
2/25/2016,GPX,GP Strategies Corporation,BMO,FQ4 ‘15,0.35,,0.39,127.12,,126.43
2/25/2016,TRS,TriMas Corporation,BMO,FQ4 ‘15,0.28,0.29,0.29,209.08,210.82,192.76
2/25/2016,PCRX,Pacira Pharmaceuticals Inc.,BMO,FQ4 ‘15,0.27,0.29,0.2,69.18,69.46,69.32
2/25/2016,CPK,Chesapeake Utilities Corporation,BMO,FQ4 ‘15,0.7,,0.56,123.82,,104.57
2/25/2016,TSRO,"Tesaro, Inc.",AMC,FQ4 ‘15,-1.84,-1.84,-1.89,3.21,2.38,0.23
2/25/2016,MGRC,McGrath Rentcorp,AMC,FQ4 ‘15,0.5,0.5,0.48,106.15,106.28,105.28
2/25/2016,IONS,"Ionis Pharmaceuticals, Inc.",BMO,FQ4 ‘15,-0.47,-0.44,-0.59,51.73,51.9,51.57
2/25/2016,ASPN,"Aspen Aerogels, Inc.",AMC,FQ4 ‘15,0.05,,0.07,35.48,,37.38
2/25/2016,SERV,"ServiceMaster Global Holdings, Inc.",BMO,FQ4 ‘15,0.31,0.32,0.33,611.22,604.71,601
2/25/2016,FCN,"FTI Consulting, Inc.",BMO,FQ4 ‘15,0.27,0.28,0.24,425.67,425.16,442.2
2/25/2016,TWOU,2U Inc,AMC,FQ4 ‘15,-0.03,-0.03,0,42,42.19,43.25
2/25/2016,TRGP,Targa Resources Corp.,BMO,FQ4 ‘15,0.41,0.35,0.48,1896,1733,1647
2/25/2016,DK,Delek US Holdings Inc.,AMC,FQ4 ‘15,-0.25,-0.21,-0.07,1259,1266,1364
2/25/2016,PDCO,Patterson Companies Inc.,BMO,FQ3 ‘16,0.67,0.66,0.68,1402,1397,1401
2/25/2016,CSU,Capital Senior Living Corp.,AMC,FQ4 ‘15,-0.06,-0.02,0.03,107.91,107.68,107.53
2/25/2016,RTRX,Retrophin Inc.,AMC,FQ4 ‘15,-0.17,,0.07,30.62,,30.45
2/25/2016,NEWM,New Media Investment Group Inc,BMO,FQ4 ‘15,,,0.26,,,333.65
2/25/2016,GLOG,GasLog LP.,BMO,FQ4 ‘15,-0.01,,-0.02,110.06,,107.52
2/25/2016,XLRN,Acceleron Pharma Inc.,BMO,FQ4 ‘15,-0.01,,-0.81,18.91,,3.8
2/25/2016,WIN,Windstream,BMO,FQ4 ‘15,-2.38,-2.28,-2.2,1433,1437,1399
2/25/2016,RBA,Ritchie Bros. Auctioneers Incorporated,AMC,FQ4 ‘15,0.33,0.33,0.29,135.21,136.69,135.46
2/25/2016,TXMD,"TherapeuticsMD, Inc.",AMC,FQ4 ‘15,-0.1,-0.09,-0.1,5.27,5.39,5.63
2/25/2016,NCMI,"National CineMedia, Inc.",AMC,FQ4 ‘15,0.19,0.18,0.2,128.48,128.36,136.4
2/25/2016,CLDX,"Celldex Therapeutics, Inc.",BMO,FQ4 ‘15,-0.34,-0.33,-0.33,0.75,0.81,1.79
2/25/2016,KERX,Keryx Biopharmaceuticals Inc.,BMO,FQ4 ‘15,-0.24,-0.24,-0.36,5.62,5.76,5.78
2/25/2016,BMRN,BioMarin Pharmaceutical Inc.,AMC,FQ4 ‘15,1.03,1,0.39,227.59,228.64,227.94
2/25/2016,NXST,"Nexstar Media Group, Inc.",BMO,FQ4 ‘15,0.87,0.9,0.86,245.04,246.2,252.26
2/25/2016,CCOI,Cogent Communications Group Inc.,BMO,FQ4 ‘15,0.08,0.07,0.06,105.32,105.33,105.18
2/25/2016,RGEN,Repligen Corporation,BMO,FQ4 ‘15,0.08,,0.07,19.84,,21.45
2/25/2016,RMAX,"RE/MAX Holdings, Inc.",AMC,FQ4 ‘15,0.37,0.39,0.38,41.77,42.05,43.27
2/25/2016,GOGO,Gogo Inc.,BMO,FQ4 ‘15,-0.41,-0.39,-0.43,132.97,133.24,137.78
2/25/2016,EVC,Entravision Communications Corporation,AMC,FQ4 ‘15,0.07,0.07,0.06,62.4,62.9,65.43
2/25/2016,HEES,H&E Equipment Services Inc.,BMO,FQ4 ‘15,0.41,0.4,0.34,266.8,267.83,273.21
2/25/2016,TFX,Teleflex Incorporated,BMO,FQ4 ‘15,1.92,1.93,2.01,480.17,482.66,484.5
2/25/2016,PEGA,Pegasystems Inc.,AMC,FQ4 ‘15,0.35,0.36,0.37,191.65,192.42,204.36
2/25/2016,ZBRA,Zebra Technologies Corp.,BMO,FQ4 ‘15,1.47,1.51,1.51,962.01,964.53,952.74
2/25/2016,MAIN,Main Street Capital Corporation,AMC,FQ4 ‘15,0.56,0.56,0.57,44.6,44.47,43.49
2/25/2016,ACIW,"ACI Worldwide, Inc.",BMO,FQ4 ‘15,0.49,0.49,0.4,306.49,305.04,308.78
2/25/2016,EBS,"Emergent BioSolutions, Inc.",AMC,FQ4 ‘15,0.66,0.69,0.78,167.8,169.84,168.1
2/25/2016,GVA,Granite Construction Incorporated,BMO,FQ4 ‘15,0.56,0.54,0.72,638.25,631.41,630.16
2/25/2016,PODD,Insulet Corporation,AMC,FQ4 ‘15,-0.26,-0.28,-0.48,91.81,92.11,100.12
2/25/2016,AMWD,American Woodmark Corp,BMO,FQ3 ‘16,0.46,0.5,0.73,212.1,214.48,218.63
2/25/2016,ALKS,"Alkermes, Inc.",BMO,FQ4 ‘15,-0.19,-0.18,-0.15,161.67,162.36,163.1
2/25/2016,WLH,William Lyon Homes,BMO,FQ4 ‘15,,,0.68,,,402.98
2/25/2016,GTLS,Chart Industries Inc.,BMO,FQ4 ‘15,0.02,0.05,0.19,225.18,234.11,260.76
2/25/2016,SEMG,SemGroup Corporation,AMC,FQ4 ‘15,0.28,0.23,0.21,423.95,411.41,382.49
2/25/2016,ACTG,Acacia Research Corporation,AMC,FQ4 ‘15,0.11,0.1,0.09,27.61,28.94,37.5
2/25/2016,MACK,"Merrimack Pharmaceuticals, Inc.",AMC,FQ4 ‘15,-1.95,,-4.1,66,,21.42
2/25/2016,CRI,"Carter's, Inc.",BMO,FQ4 ‘15,1.28,1.29,1.4,859.22,860.89,866.54
2/25/2016,PGTI,"PGT Innovations, Inc.",BMO,FQ4 ‘15,0.12,,0.12,92.03,,93.01
2/25/2016,W,"Wayfair, Inc.",BMO,FQ4 ‘15,-0.16,-0.13,-0.07,681.46,692.16,739.79
2/25/2016,AMCX,AMC Networks Inc.,BMO,FQ4 ‘15,1.18,1.2,1.31,669.89,678.53,678.95
2/25/2016,GG,Goldcorp Inc.,AMC,FQ4 ‘15,0.03,0.02,-0.15,1050,1080,1072
2/25/2016,LYV,"Live Nation Entertainment, Inc.",AMC,FQ4 ‘15,-0.32,-0.33,-0.39,1667,1712,1737
2/25/2016,DRQ,"Dril-Quip, Inc.",BMO,FQ4 ‘15,1.06,1.14,1.28,197.24,200.36,201.63
2/25/2016,XCRA,Xcerra Corporation,BMO,FQ2 ‘16,-0.1,,-0.06,72.42,,72.33
2/25/2016,SFM,"Sprouts Farmers Market, Inc.",BMO,FQ4 ‘15,0.16,0.17,0.18,912.04,912.42,930.3
2/25/2016,EME,EMCOR Group Inc.,BMO,FQ4 ‘15,0.77,0.77,0.8,1725,1732,1778
2/25/2016,SPXC,SPX Corporation,AMC,FQ4 ‘15,0.6,0.61,0.52,522.07,509.43,486.2
2/25/2016,AL,Air Lease Corporation,AMC,FQ4 ‘15,0.7,0.72,0.74,318.31,320.54,326.7
2/25/2016,SAFM,"Sanderson Farms, Inc.",BMO,FQ1 ‘16,0.27,0.33,0.47,571.6,575.06,605.17
2/25/2016,CORE,"Core-Mark Holding Company, Inc.",BMO,FQ4 ‘15,0.34,0.33,0.27,2819,2829,2815
2/25/2016,BGS,B&G Foods Inc.,AMC,FQ4 ‘15,0.49,0.49,0.43,345.8,340.15,342.29
2/25/2016,SPAR,"Spartan Motors, Inc.",BMO,FQ4 ‘15,-0.03,,-0.05,139.9,,140.65
2/25/2016,EGRX,"Eagle Pharmaceuticals, Inc.",BMO,FQ4 ‘15,0.33,,0.07,21.2,,18.18
2/25/2016,EMES,Emerge Energy Services LP,BMO,FQ4 ‘15,-0.24,-0.25,-0.41,174.94,173.42,130.51
2/25/2016,INSM,Insmed Incorporated,BMO,FQ4 ‘15,,,-0.51,,,0
2/25/2016,TREE,LendingTree Inc,BMO,FQ4 ‘15,0.69,0.73,0.85,77.16,78.65,78.34
2/25/2016,HMHC,HMH Holdings,BMO,FQ4 ‘15,-0.55,-0.58,-0.75,309.9,306.88,298
2/25/2016,MITL,Mitel Networks Corporation,BMO,FQ4 ‘15,0.19,,0.29,326.5,,335.7
2/25/2016,TWI,Titan International Inc.,BMO,FQ4 ‘15,-0.27,-0.3,-0.38,293.91,284.64,307.81
2/25/2016,ERIE,Erie Indemnity Co.,AMC,FQ4 ‘15,0.77,,0.57,352.66,,356.38
2/25/2016,WIFI,"Boingo Wireless, Inc.",AMC,FQ4 ‘15,-0.15,-0.14,-0.1,40.16,40.21,38.77
2/25/2016,HEI,HEICO Corp.,AMC,FQ1 ‘16,0.3,0.31,0.31,304.99,299.68,306.23
2/25/2016,MTZ,"MasTec, Inc.",AMC,FQ4 ‘15,0.12,0.12,0.21,951.59,953.69,1027
2/25/2016,BIO,"Bio-Rad Laboratories, Inc.",AMC,FQ4 ‘15,1.27,1.31,1.68,570.8,571.14,570.56
2/25/2016,VAC,Marriott Vacations Worldwide Corp.,BMO,FQ4 ‘15,0.92,0.9,1.11,541.22,536.21,536.13
2/25/2016,GERN,Geron Corporation,AMC,FQ4 ‘15,-0.05,,-0.05,0.3,,0.22
2/25/2016,CNSL,Consolidated Communications Holdings Inc.,BMO,FQ4 ‘15,0.13,0.13,0.16,191.22,190.7,188.19
2/25/2016,KOP,Koppers Holdings Inc.,BMO,FQ4 ‘15,0.31,0.32,0.13,389.1,385.78,363.7
2/25/2016,ZOES,"Zoes Kitchen, Inc.",AMC,FQ4 ‘15,-0.06,-0.04,-0.03,50.53,51.18,52.69
2/25/2016,EVH,"Evolent Health, Inc.",AMC,FQ4 ‘15,-0.2,-0.19,-0.05,43.56,43.7,46.74
2/25/2016,LJPC,La Jolla Pharmaceutical Company,AMC,FQ4 ‘15,-0.72,,-0.69,,,0.41
2/25/2016,SGMS,Scientific Games Corporation,AMC,FQ4 ‘15,-1.17,-1.03,-0.48,691.44,679.44,737
2/25/2016,IART,Integra LifeSciences Holdings Corporation,AMC,FQ4 ‘15,0.43,0.44,0.44,240.9,242.22,241.16
2/25/2016,TCP,TC Pipelines LP,BMO,FQ4 ‘15,0.68,0.7,0.79,87.6,90.56,89
2/25/2016,SBAC,SBA Communications Corp.,AMC,FQ4 ‘15,0.09,0.09,0.14,403.47,405.99,406.94
2/25/2016,NPO,"EnPro Industries, Inc.",BMO,FQ4 ‘15,0.36,0.35,0.44,307.55,306.42,321.9
2/25/2016,MYE,Myers Industries Inc.,BMO,FQ4 ‘15,0.15,0.14,0.06,142.1,140.67,139.19
2/25/2016,IMMR,Immersion Corporation,AMC,FQ4 ‘15,0.02,0.03,0.07,13.85,14.12,16.57
2/25/2016,MHK,Mohawk Industries Inc.,AMC,FQ4 ‘15,2.73,2.74,2.82,2008,2014,1998
2/25/2016,LKQ,LKQ Corp.,BMO,FQ4 ‘15,0.31,0.31,0.32,1789,1784,1749
2/25/2016,NSM,Nationstar Mortgage Holdings Inc.,BMO,FQ4 ‘15,0.28,,0.32,466.75,,587.73
2/26/2016,NWN,Northwest Natural Gas Company,BMO,FQ4 ‘15,,,1.08,,,230.72
2/26/2016,OGE,OGE Energy Corp.,BMO,FQ4 ‘15,0.23,0.23,0.15,532.9,527.65,447.1
2/26/2016,FOLD,"Amicus Therapeutics, Inc.",BMO,FQ4 ‘15,-0.31,,-0.35,,,0
2/26/2016,SHEN,Shenandoah Telecommunications Company,BMO,FQ4 ‘15,0.21,,0.24,88.74,,87.29
2/26/2016,TSQ,"Townsquare Media, Inc.",BMO,FQ4 ‘15,0.14,,0.09,109.32,,113.02
2/29/2016,PAH,Platform Specialty Products Corporation,BMO,FQ4 ‘15,0.06,,0.18,705.2,,735
2/29/2016,NYLD,"NRG Yield, Inc.",BMO,FQ4 ‘15,0.23,0.21,0.12,201.15,200.4,209
2/29/2016,TRCO,Tribune Media Company,BMO,FQ4 ‘15,0.56,0.54,0.63,544.36,539.58,547.61
2/29/2016,TOUR,Tuniu Corp,BMO,FQ4 ‘15,-0.46,-0.47,-0.88,300.59,305.19,292.57
2/29/2016,STNG,Scorpio Tankers Inc.,BMO,FQ4 ‘15,0.19,,0.21,167.62,,178.4
2/29/2016,TPC,Tutor Perini Corporation,AMC,FQ4 ‘15,0.27,0.22,0.18,1291,1274,1201
2/29/2016,SFL,Ship Finance International Limited,BMO,FQ4 ‘15,0.63,0.65,0.58,121.54,121.59,113.91
2/29/2016,FI,Frank's International N.V.,BMO,FQ4 ‘15,0.1,,0.1,223.45,,202.98
2/29/2016,CECO,Career Education Corp.,AMC,FQ4 ‘15,-0.03,-0.03,-0.06,173.86,164.78,199.95
2/29/2016,CRC,California Resources Corporation,AMC,FQ4 ‘15,-0.26,,-0.2,534,,566
2/29/2016,APEI,"American Public Education, Inc.",AMC,FQ4 ‘15,0.54,0.55,0.75,83.5,84.12,85.91
2/29/2016,SYKE,"Sykes Enterprises, Incorporated",AMC,FQ4 ‘15,0.46,0.49,0.55,335.93,336.88,337.28
2/29/2016,IPI,"Intrepid Potash, Inc.",BMO,FQ4 ‘15,-0.1,-0.09,-0.26,60.1,59.76,42.82
2/29/2016,MGNX,"MacroGenics, Inc.",AMC,FQ4 ‘15,-0.56,,-0.88,12.36,,8.18
2/29/2016,NSTG,"NanoString Technologies, Inc.",AMC,FQ4 ‘15,-0.37,,-0.44,21.68,,22.32
2/29/2016,FSS,Federal Signal Corp.,BMO,FQ4 ‘15,0.24,0.25,0.25,193.1,194.05,186.4
2/29/2016,BZUN,Baozun Inc.,AMC,FQ4 ‘15,,,0.06,,,156.85
2/29/2016,ASCMA,"Ascent Capital Group, Inc.",AMC,FQ4 ‘15,-1.76,-1.73,-1.41,142.45,142.15,141.55
2/29/2016,VGR,Vector Group Ltd.,AMC,FQ4 ‘15,0.17,0.16,0.12,392.3,410.26,430.05
2/29/2016,DPLO,Diplomat Pharmacy Inc,AMC,FQ4 ‘15,0.21,0.23,0.21,978.05,986.03,986.82
2/29/2016,HHC,The Howard Hughes Corporation,BMO,FQ4 ‘15,,,0.59,,,229.39
2/29/2016,CMRX,"Chimerix, Inc.",BMO,FQ4 ‘15,-0.74,,-0.82,6.86,,3.11
2/29/2016,GLYC,"GlycoMimetics, Inc.",AMC,FQ4 ‘15,-0.38,,-0.47,2.1,,0.04
2/29/2016,CKH,Seacor Holdings Inc.,AMC,FQ4 ‘15,,,-0.01,,,250.63
2/29/2016,TNET,TriNet Group,AMC,FQ4 ‘15,0.31,0.31,0.31,152.02,152.12,149
2/29/2016,RMTI,"Rockwell Medical, Inc.",AMC,FQ4 ‘15,-0.01,,-0.12,16.24,,14.13
2/29/2016,FOXF,Fox Factory Holding Corp,AMC,FQ4 ‘15,0.22,,0.25,88.81,,95.67
2/29/2016,STON,Stonemor Partners LP,BMO,FQ4 ‘15,-0.06,-0.08,-0.22,78.82,77.82,79.2
2/29/2016,GTE,"Gran Tierra Energy, Inc.",BMO,FQ4 ‘15,,,-0.29,,,54.78
2/29/2016,AEGN,Aegion Corporation,AMC,FQ4 ‘15,0.35,0.36,0.36,338.47,341.44,330.71
2/29/2016,NVRO,Nevro Corp.,AMC,FQ4 ‘15,-0.54,,-0.51,32.9,,33.12
2/29/2016,IEP,"Icahn Enterprises, L.P.",BMO,FQ4 ‘15,,,-5.06,,,2565
2/29/2016,NRG,"NRG Energy, Inc.",BMO,FQ4 ‘15,0.38,0.33,-0.09,3309,3348,3020
2/29/2016,RNET,"RigNet, Inc.",AMC,FQ4 ‘15,0.14,0.13,0.03,58.79,56.99,52.19
2/29/2016,SJI,"South Jersey Industries, Inc.",BMO,FQ4 ‘15,0.68,0.59,0.62,288,293.4,257.84
2/29/2016,FGEN,"FibroGen, Inc",AMC,FQ4 ‘15,-0.54,,-0.86,40.44,,24.44
2/29/2016,SALT,Scorpio Bulkers Inc.,BMO,FQ4 ‘15,-0.96,,-0.8,24.73,,22.02
2/29/2016,OCN,Ocwen Financial Corporation,BMO,FQ4 ‘15,-0.34,,-0.98,384.5,,362.46
2/29/2016,GLP,Global Partners LP,BMO,FQ4 ‘15,-0.09,-0.13,-0.07,3000,2616,2169
2/29/2016,NLNK,NewLink Genetics Corporation,BMO,FQ4 ‘15,-0.84,-0.79,-0.75,4.85,5.56,7.65
2/29/2016,ARNA,"Arena Pharmaceuticals, Inc.",AMC,FQ4 ‘15,-1.4,-1.23,-1.1,9,9.16,7.75
2/29/2016,PTCT,"PTC Therapeutics, Inc.",AMC,FQ4 ‘15,-1.27,,-1.5,12.13,,12.73
2/29/2016,KAMN,Kaman Corporation,AMC,FQ4 ‘15,0.81,0.81,0.69,461,468.29,452.28
3/1/2016,WK,Workiva Inc.,AMC,FQ4 ‘15,-0.24,,-0.18,37.99,,39.88
3/1/2016,SRI,"Stoneridge, Inc.",BMO,FQ4 ‘15,0.22,,0.25,157.32,,154.64
3/1/2016,OXFD,Oxford Immunotec Global PLC,BMO,FQ4 ‘15,-0.28,,-0.29,16.26,,16.79
3/1/2016,CWST,"Casella Waste Systems, Inc.",AMC,FQ4 ‘15,-0.02,,-0.05,132.12,,140.02
3/1/2016,KONA,"Kona Grill, Inc.",AMC,FQ4 ‘15,-0.17,,-0.18,37.96,,38.07
3/1/2016,HZN,Horizon Global Corporation,BMO,FQ4 ‘15,0.05,,0,121.78,,121.27
3/1/2016,GKOS,Glaukos Corporation,AMC,FQ4 ‘15,-0.13,,-0.07,20,,20.28
3/1/2016,VTVT,vTv Therapeutics Inc.,BMO,FQ4 ‘15,-0.41,,-0.35,,,0.23
3/1/2016,NPTN,NeoPhotonics Corp,AMC,FQ4 ‘15,0.1,0.11,0.16,84.94,85.61,89.12
3/1/2016,STKL,Sunopta Inc,BMO,FQ4 ‘15,0.06,0.06,0.03,346.45,346.41,316.38
3/1/2016,LXRX,"Lexicon Pharmaceuticals, Inc.",BMO,FQ4 ‘15,-0.38,,0.76,0.42,,127.28
3/1/2016,NEO,"NeoGenomics, Inc.",BMO,FQ4 ‘15,0.01,,0.05,27.33,,27.28
3/2/2016,JOE,The St. Joe Company,AMC,FQ4 ‘15,,,-0.03,,,21.1
3/2/2016,RVNC,"Revance Therapeutics, Inc.",AMC,FQ4 ‘15,-0.92,,-0.83,0.08,,0.08
3/2/2016,HDSN,"Hudson Technologies, Inc.",AMC,FQ4 ‘15,-0.02,,-0.03,6.05,,7.3
3/2/2016,HRTG,"Heritage Insurance Holdings, Inc.",AMC,FQ4 ‘15,0.64,,0.66,95.39,,97.57
3/2/2016,TSE,Trinseo S.A.,AMC,FQ4 ‘15,1.1,,1.11,962.58,,897.01
3/3/2016,BLDR,"Builders FirstSource, Inc.",AMC,FQ4 ‘15,-0.08,-0.06,0,1477,1508,1456
3/3/2016,XOXO,XO Group Inc.,AMC,FQ4 ‘15,0.06,0.08,0.11,36.44,36.79,38.15
3/3/2016,GTT,"GTT Communications, Inc.",BMO,FQ4 ‘15,-0.07,,-0.11,114.46,,114.83
3/3/2016,AMRC,"Ameresco, Inc.",BMO,FQ4 ‘15,0.11,0.11,0.09,179.3,182.28,173.77
3/3/2016,BLD,TopBuild Corp.,BMO,FQ4 ‘15,0.51,,0.52,422.55,,426.47
3/3/2016,EGL,"Engility Holdings, Inc.",BMO,FQ4 ‘15,0.6,0.6,0.66,530.3,526.32,537.02
3/3/2016,HCI,"HCI Group, Inc.",AMC,FQ4 ‘15,1.19,,1.05,64.2,,61.63
3/3/2016,REIS,"Reis, Inc",BMO,FQ4 ‘15,0.14,,0.2,12.58,,14.21
3/3/2016,MYRG,"MYR Group, Inc.",BMO,FQ4 ‘15,0.31,0.3,0.29,270.6,271.98,271.18
3/3/2016,KTWO,"K2M Group Holdings, Inc.",AMC,FQ4 ‘15,-0.21,,-0.21,54.36,,54.22
3/3/2016,AGEN,Agenus Inc.,BMO,FQ4 ‘15,-0.18,,-0.18,5.42,,7.64
3/3/2016,FOMX,Foamix Pharmaceuticals Ltd.,BMO,FQ4 ‘15,-0.21,,-0.17,0.05,,0.27
3/3/2016,ENT,Global Eagle Entertainment Inc.,AMC,FQ4 ‘15,0.04,0.04,-0.06,109.9,110.4,113.24
3/3/2016,SFE,"Safeguard Scientifics, Inc.",BMO,FQ4 ‘15,,,-0.69,,,0
3/3/2016,ERJ,Embraer SA,BMO,FQ4 ‘15,0.75,0.73,0.16,2027,2035,2074
3/3/2016,USPH,"U.S. Physical Therapy, Inc.",BMO,FQ4 ‘15,0.47,,0.48,85.52,,86.72
3/3/2016,ALG,"Alamo Group, Inc.",AMC,FQ4 ‘15,0.95,,0.95,226.2,,223.99
3/3/2016,USCR,"U S Concrete, Inc.",BMO,FQ4 ‘15,,,0.92,248.81,,263.57
3/3/2016,HSKA,Heska Corporation,BMO,FQ4 ‘15,0.17,,0.28,28.31,,29.76
3/3/2016,TREC,Trecora Resources,AMC,FQ4 ‘15,0.08,,0.05,69.86,,60.55
3/4/2016,BIG,Big Lots Inc.,BMO,FQ4 ‘15,1.99,1.99,2,1606,1601,1584
3/4/2016,HMTV,Hemisphere Media Group Inc,BMO,FQ4 ‘15,,0.12,0.11,,34.78,36.24
3/7/2016,SUP,"Superior Industries International, Inc.",BMO,FQ4 ‘15,0.36,0.36,0.38,194.91,193.72,194.62
3/7/2016,HCCI,"Heritage-Crystal Clean, Inc.",AMC,FQ4 ‘15,0.18,,0.06,108.35,,100.36
3/7/2016,UNFI,"United Natural Foods, Inc.",AMC,FQ2 ‘16,0.48,0.49,0.49,2051,2043,2024
3/7/2016,ICFI,ICF International Inc.,AMC,FQ4 ‘15,0.75,0.74,0.73,288.57,286.15,280.81
3/7/2016,CASY,Casey's General Stores Inc.,AMC,FQ3 ‘16,0.89,0.96,0.97,1609,1651,1566
3/7/2016,XNCR,"Xencor, Inc.",AMC,FQ4 ‘15,-0.28,,0.19,2.67,,21.75
3/7/2016,ADUS,Addus HomeCare Corporation,AMC,FQ4 ‘15,0.31,,0.29,85.01,,84.62
3/7/2016,URBN,Urban Outfitters Inc.,AMC,FQ4 ‘16,0.56,0.57,0.61,1020,1018,1013
3/7/2016,JONE,"Jones Energy, Inc.",AMC,FQ4 ‘15,-0.04,,0.03,58.69,,38.23
3/7/2016,THO,Thor Industries Inc.,AMC,FQ2 ‘16,0.62,0.63,0.97,1025,1033,975.07
3/7/2016,ACRX,"AcelRx Pharmaceuticals, Inc.",AMC,FQ4 ‘15,-0.16,,-0.24,5.73,,1.73
3/7/2016,PLOW,"Douglas Dynamics, Inc.",AMC,FQ4 ‘15,0.54,,0.66,118.35,,118.81
3/7/2016,TGTX,"TG Therapeutics, Inc.",AMC,FQ4 ‘15,-0.33,,-0.31,0.04,,0.04
3/7/2016,FNHC,Federated National Holding Company,BMO,FQ4 ‘15,0.73,,0.66,62.33,,53.72
3/7/2016,SHAK,"Shake Shack, Inc.",AMC,FQ4 ‘15,0.07,0.09,0.08,50.57,51.85,51.06
3/7/2016,PCTI,"PC-Tel, Inc.",AMC,FQ4 ‘15,0.04,,0.04,25.75,,26.14
3/7/2016,NX,Quanex Building Products Corporation,AMC,FQ1 ‘16,-0.11,-0.11,-0.02,208.6,204.56,201.47
3/7/2016,GEF,"Greif, Inc.",BMO,FQ1 ‘16,0.33,0.34,0.4,823.12,816.08,771.4
3/8/2016,PEN,"Penumbra, Inc.",AMC,FQ4 ‘15,-0.09,,0.05,48.5,,54.42
3/8/2016,REGI,"Renewable Energy Group, Inc.",AMC,FQ4 ‘15,1.51,,1.81,345.1,,387.81
3/8/2016,ADRO,"Aduro Biotech, Inc.",AMC,FQ4 ‘15,-0.14,,0.04,17.55,,34.38
3/8/2016,SYX,Systemax Inc.,AMC,FQ4 ‘15,,,0.01,,,465.8
3/8/2016,BRSS,"Global Brass and Copper Holdings, Inc.",AMC,FQ4 ‘15,0.23,,0.28,341.1,,323.4
3/8/2016,RIGL,"Rigel Pharmaceuticals, Inc.",AMC,FQ4 ‘15,-0.14,-0.12,-0.14,8.92,9.37,8.54
3/9/2016,TBPH,"Theravance Biopharma, Inc.",AMC,FQ4 ‘15,-1.03,,-1.23,3.35,,3.89
3/9/2016,CTSO,Cytosorbents Corporation,AMC,FQ4 ‘15,-0.08,,-0.08,1.51,,1.76
3/9/2016,TLGT,"Teligent, Inc.",AMC,FQ4 ‘15,-0.02,,-0.02,11.6,,13.07
3/9/2016,ORBC,ORBCOMM Inc.,BMO,FQ4 ‘15,0.01,,0.01,45.38,,45
3/9/2016,AMOT,"Allied Motion Technologies, Inc.",AMC,FQ4 ‘15,,,0.07,,,50.84
3/10/2016,ORN,"Orion Group Holdings, Inc.",BMO,FQ4 ‘15,0.01,,0.05,167.62,,161.89
3/10/2016,OMED,"OncoMed Pharmaceuticals, Inc.",AMC,FQ4 ‘15,1.38,1.37,1.5,74.7,74.12,6.84
3/10/2016,MED,Medifast Inc.,AMC,FQ4 ‘15,,0.41,0.33,,63.8,61.31
3/10/2016,OOMA,"Ooma, Inc.",AMC,FQ4 ‘16,-0.11,,-0.1,24.68,,24.31
3/10/2016,RVLT,"Revolution Lighting Technologies, Inc.",BMO,FQ4 ‘15,,,0.01,42.7,,44.3
3/10/2016,MGPI,"MGP Ingredients, Inc.",BMO,FQ4 ‘15,,,0.38,,,81.51
3/10/2016,NGS,"Natural Gas Services Group, Inc.",BMO,FQ4 ‘15,0.16,,0.26,20.5,,25.76
3/10/2016,BOOM,DMC Global Inc.,AMC,FQ4 ‘15,-0.11,,-0.22,38.75,,41.85
3/10/2016,MMI,"Marcus & Millichap, Inc.",AMC,FQ4 ‘15,0.43,0.41,0.51,194.22,178.05,203.16
3/10/2016,CECE,CECO Environmental Corp.,BMO,FQ4 ‘15,0.2,,0.18,115.8,,103.9
3/10/2016,ZGNX,"Zogenix, Inc.",AMC,FQ4 ‘15,-0.67,,-0.36,5.14,,6.08
